0_Absolute energy,0_Average power,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Histogram mode,0_Interquartile range,0_Kurtosis,0_Max,0_Mean,0_Mean absolute deviation,0_Median,0_Median absolute deviation,0_Min,0_Peak to peak distance,0_Root mean square,0_Skewness,0_Standard deviation,0_Variance,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,label,filename
1566.8819193706604,1688.564067483705,2969.0,11878.0,-0.22570690512657166,0.18492363393306732,6.734913793103448e-05,0.00013469827586206896,0.00020204741379310345,0.00026939655172413793,0.00033674568965517244,0.0004040948275862069,0.0004714439655172414,0.0005387931034482759,0.0006061422413793104,0.0006734913793103449,0.9999708402812986,-0.06364463865756986,0.29692416824400425,1.0231614277250376,1.0,0.000394366074103,0.22813130850998134,-0.0044170161709189415,0.1550140306353569,-0.9338993430137634,1.9338993430137634,0.32485096045623546,0.6339975014193897,0.32485072107775637,0.10552799098473825,-115.8478775024414,125.43689727783203,-45.86232376098633,0.974651575088501,-21.98731231689453,-0.1972830444574356,-17.720407485961914,-12.640454292297363,2.7862589359283447,1.3219795227050781,18.46684455871582,-24.90933609008789,-13.92824649810791,81.4842758178711,26.564064025878906,33.78016662597656,11.90383243560791,14.067343711853027,9.320414543151855,12.179945945739746,5.234527111053467,11.645953178405762,5.948631286621094,12.06562614440918,9.095596313476562,6.646422863006592,0.9207961559295654,0.4427020251750946,-1.1601625680923462,-1.4601993560791016,-0.7408263087272644,0.008547449484467506,-0.39930421113967896,-0.37190553545951843,-0.017482884228229523,0.856038510799408,1.4518319368362427,-0.22188542783260345,-0.48398610949516296,0,Buka10_noise_0.003.wav
1553.2103406587203,1673.8307705623713,2969.0,11878.0,-0.22477826476097107,0.1847921907901764,6.734913793103448e-05,0.00013469827586206896,0.00020204741379310345,0.00026939655172413793,0.00033674568965517244,0.0004040948275862069,0.0004714439655172414,0.0005387931034482759,0.0006061422413793104,0.0006734913793103449,0.9999514004688311,-0.06345617175102236,0.29582217149436474,1.0219145260979072,1.0,0.00043632134793338136,0.22731866751755025,-0.006226563826203346,0.15414555184543133,-0.9335566759109497,1.9335566759109497,0.3234306378018836,0.6333074172186576,0.3234303434939501,0.10460718709261457,-99.28883361816406,107.97081756591797,-35.5340576171875,-4.994847297668457,-19.06346893310547,-1.2091553211212158,-18.637845993041992,-9.716768264770508,-0.846213698387146,5.996773719787598,14.133036613464355,-21.598325729370117,-13.56881046295166,69.86639404296875,27.8670711517334,30.39189338684082,11.906538963317871,11.964402198791504,8.480836868286133,11.26384162902832,4.807750225067139,10.067787170410156,6.384637832641602,11.138489723205566,9.703592300415039,5.919438362121582,0.8367472887039185,-0.01179062481969595,-0.9351895451545715,-1.2628954648971558,-0.5438088774681091,-0.11585620045661926,-0.3823739290237427,-0.4489729106426239,0.06574420630931854,0.8918182253837585,1.2699811458587646,-0.2790033221244812,-0.37598198652267456,0,Buka10_noise_0.008.wav
989.9120523766449,1104.8896294402732,2867.0,11468.0,-0.1697302907705307,0.20258449018001556,6.975446428571428e-05,0.00013950892857142856,0.00020926339285714285,0.00027901785714285713,0.00034877232142857144,0.0004185267857142857,0.00048828125,0.0005580357142857143,0.0006277901785714286,0.0006975446428571429,0.9999898960424096,0.021726307272911027,0.27935685962438583,2.1029461143379944,0.8576841950416565,0.00035645197740219063,0.18666810576474285,0.001965791452676058,0.13927476853132248,-1.0,1.8576841950416565,0.2627751603624376,-0.7891844318121612,0.2627749186004871,0.06905065784549261,-150.0614013671875,141.53854370117188,-47.03335952758789,0.3817615509033203,-18.555072784423828,-6.602636337280273,-9.734336853027344,-22.189464569091797,4.1346211433410645,-8.908618927001953,23.981412887573242,-9.4410982131958,-29.423551559448242,66.88188934326172,21.06436538696289,33.54099655151367,10.736126899719238,12.744840621948242,10.667135238647461,10.657238006591797,8.988167762756348,8.958337783813477,8.061969757080078,10.494270324707031,8.188258171081543,12.73829460144043,-4.229829788208008,0.14543095231056213,-1.6331011056900024,-0.8307111859321594,-0.9452399015426636,0.20843088626861572,-0.11664947867393494,-0.2671753466129303,-0.26652854681015015,0.6779656410217285,1.2425652742385864,0.8696170449256897,-0.7384076118469238,0,Buka10_pitch_-1.0.wav
820.8767033032475,884.6249917728808,2969.0,11878.0,-0.20057442784309387,0.19857323169708252,6.734913793103448e-05,0.00013469827586206896,0.00020204741379310345,0.00026939655172413793,0.00033674568965517244,0.0004040948275862069,0.0004714439655172414,0.0005387931034482759,0.0006061422413793104,0.0006734913793103449,0.9990936996730899,0.04374186396598817,0.2967309132218361,0.16503145751446935,1.0,0.000561547127715112,0.1778314693835852,-0.0001682019719737582,0.14900406450033188,-0.7386511564254761,1.738651156425476,0.23512834434653615,0.221089210512431,0.23512767378589583,0.055285022979966646,-160.08770751953125,136.5397186279297,-40.04343795776367,-3.7336223125457764,-6.227670669555664,-13.322005271911621,3.952998638153076,-32.94843292236328,3.6776254177093506,-16.81438446044922,20.52797508239746,12.957197189331055,-32.259185791015625,89.49923706054688,25.650178909301758,37.530216217041016,11.99576187133789,14.839492797851562,13.116925239562988,10.250732421875,10.625033378601074,7.988597869873047,10.116851806640625,8.976544380187988,14.500068664550781,16.322917938232422,0.02762756310403347,1.570197343826294,-1.92512047290802,-1.079574704170227,-1.3970839977264404,0.29759761691093445,-0.45456355810165405,-0.1583990901708603,-0.6432067155838013,0.008923427201807499,1.0882645845413208,1.322061538696289,-0.6399173736572266,0,Buka10_pitch_-2.0.wav
982.3874088780312,1058.6784227149255,2969.0,11878.0,-0.19246140122413635,0.20300383865833282,6.734913793103448e-05,0.00013469827586206896,0.00020204741379310345,0.00026939655172413793,0.00033674568965517244,0.0004040948275862069,0.0004714439655172414,0.0005387931034482759,0.0006061422413793104,0.0006734913793103449,0.9987191338450913,0.018859773874282837,0.292568814009428,0.26081314166462155,1.0,0.0002679119918409302,0.19028837906390245,4.04538121751008e-12,0.14658017456531525,-0.7838913202285767,1.7838913202285767,0.2572215875509637,-0.09943425174731767,0.2572214480275755,0.06616287332540274,-152.13897705078125,127.03655242919922,-55.8137092590332,6.232055187225342,-22.680625915527344,-1.4097068309783936,-21.402177810668945,-9.689654350280762,9.722460746765137,4.060152530670166,13.826597213745117,-38.309791564941406,7.755939960479736,86.27655792236328,23.611337661743164,36.61188888549805,12.411405563354492,14.848892211914062,7.792498588562012,12.26793098449707,6.579440593719482,14.676187515258789,7.587943077087402,12.16976261138916,12.240968704223633,8.849149703979492,0.2664347290992737,0.45292216539382935,-1.7787072658538818,-1.465864896774292,-0.5794486999511719,0.007470068521797657,-0.37374088168144226,-0.17012231051921844,0.29182401299476624,0.8400785326957703,0.9707224369049072,-1.052716851234436,0.24199943244457245,0,Buka10_pitch_1.0.wav
720.9782843079552,776.9685828064446,2969.0,11878.0,-0.18947646021842957,0.17103058099746704,6.734913793103448e-05,0.00013469827586206896,0.00020204741379310345,0.00026939655172413793,0.00033674568965517244,0.0004040948275862069,0.0004714439655172414,0.0005387931034482759,0.0006061422413793104,0.0006734913793103449,0.9988552920333893,-0.061367431282997154,0.2512790020555258,0.5316638001968546,1.0,0.0003297914771471478,0.1633627697326344,-0.00012423679436324164,0.12634605914354324,-0.9297589659690857,1.9297589659690857,0.22035713266226956,0.3057755315019799,0.22035688587543314,0.04855715715271867,-156.15615844726562,123.61621856689453,-56.745140075683594,6.679919242858887,-27.786903381347656,1.0382378101348877,-26.063844680786133,0.3465076684951782,2.003108501434326,3.4859390258789062,-2.9283392429351807,-32.71843719482422,20.912965774536133,87.06995391845703,23.58530044555664,36.323570251464844,13.400360107421875,16.950536727905273,9.724148750305176,12.559645652770996,5.568517208099365,11.451825141906738,11.596451759338379,6.36275053024292,13.020254135131836,13.28277587890625,0.0320688895881176,0.615418016910553,-2.1788103580474854,-1.5995885133743286,-0.3916610777378082,0.020845798775553703,-0.7460756301879883,-0.05108446627855301,0.5429753065109253,1.5741827487945557,0.26670366525650024,-0.8680059909820557,0.5093673467636108,0,Buka10_pitch_2.0.wav
1252.003876612906,1185.6799068248888,3379.0,13516.0,-0.21431855857372284,0.20275235176086426,5.918560606060606e-05,0.00011837121212121212,0.0001775568181818182,0.00023674242424242425,0.0002959280303030303,0.0003551136363636364,0.00041429924242424244,0.0004734848484848485,0.0005326704545454545,0.0005918560606060606,0.999974714919466,0.02300931811332707,0.3034375570714474,0.30093920424095,0.860016942024231,-0.00024258086068347222,0.20218391849097958,-0.0024815420620143414,0.1536373500712216,-1.0,1.860016942024231,0.27221426896392314,0.2765331704309116,0.2722141608772202,0.07410054938208913,-153.73216247558594,136.39552307128906,-54.34416580200195,5.790894508361816,-25.22370719909668,-1.9201011657714844,-18.39576530456543,-19.323087692260742,7.557391166687012,-2.030308485031128,23.347135543823242,-27.197826385498047,-12.20156192779541,74.83184814453125,23.278324127197266,36.37185287475586,10.829548835754395,14.88863468170166,8.13364315032959,12.552969932556152,6.974565505981445,13.589529991149902,5.641251564025879,13.99634075164795,8.865642547607422,6.900889873504639,0.7521563768386841,0.8117038607597351,-1.397844910621643,-1.3687227964401245,-0.5767741203308105,0.17345236241817474,-0.44733306765556335,-0.35385391116142273,-0.12193773686885834,0.5516098141670227,1.4135335683822632,-0.35983243584632874,-0.1010160744190216,0,Buka10_stretch_0.85.wav
934.4946487401019,1168.209577298354,2560.0,10240.0,-0.17284852266311646,0.1867661476135254,7.8125e-05,0.00015625,0.000234375,0.0003125,0.000390625,0.00046875,0.000546875,0.000625,0.000703125,0.00078125,0.9989304944971751,0.02894879579544063,0.2618536166846752,1.0082947518787373,0.8708159923553467,0.0005916617928287992,0.19118024207806986,0.0012463163584470749,0.13164685480296612,-1.0,1.8708159923553467,0.2701988053874785,-0.28822431936456727,0.2701981575976109,0.07300704436914338,-146.57962036132812,138.34095764160156,-53.03058624267578,7.026280879974365,-23.228206634521484,1.4707081317901611,-15.203731536865234,-18.294023513793945,8.246047019958496,-2.175628185272217,25.882022857666016,-26.361774444580078,-15.253228187561035,82.91083526611328,21.64671516418457,38.6395378112793,11.476268768310547,15.355591773986816,9.602736473083496,13.095671653747559,7.515526294708252,15.462714195251465,6.025105953216553,13.560967445373535,10.2206392288208,6.6136860847473145,0.31102898716926575,0.6844983696937561,-2.71448016166687,-1.5735708475112915,-1.298339605331421,-0.1948687732219696,0.07999598979949951,-0.3799697458744049,0.5720999240875244,0.38714599609375,1.9095971584320068,-0.6929324269294739,-0.5323403477668762,0,Buka10_stretch_1.15.wav
794.8736878874555,1080.0831427770095,2355.0,9420.0,-0.13648125529289246,0.07880931347608566,8.491847826086956e-05,0.00016983695652173913,0.0002547554347826087,0.00033967391304347825,0.0004245923913043478,0.0005095108695652174,0.000594429347826087,0.0006793478260869565,0.0007642663043478261,0.0008491847826086956,0.9999874414035979,-0.030662044882774353,0.13169917836785316,2.9656164503168334,1.0,-4.6538363075414495e-05,0.158747172388612,-0.006394293392077088,0.06381467916071415,-0.8739309906959534,1.8739309906959534,0.25980658957195085,0.8176188662263238,0.2598065854038132,0.06749946181918887,-143.60205078125,138.04083251953125,-20.88943099975586,-12.813799858093262,-30.190275192260742,-0.7687329649925232,-18.05695152282715,-17.49663543701172,-0.32928892970085144,-2.142833948135376,13.409476280212402,-13.198363304138184,-18.954336166381836,66.2319564819336,23.185672760009766,27.495134353637695,17.550020217895508,18.21569061279297,6.97150182723999,6.023548603057861,7.932383060455322,8.162649154663086,10.473420143127441,12.303873062133789,12.863615036010742,8.12115478515625,0.02278900146484375,1.7399581670761108,0.037094373255968094,-1.9848742485046387,-0.7939982414245605,0.1559240221977234,0.4799157679080963,0.15607960522174835,-0.18308532238006592,0.2196110486984253,-0.4363216161727905,-1.0069531202316284,-0.924854040145874,0,Buka11_noise_0.003.wav
791.0691353042974,1074.9134747234614,2355.0,9420.0,-0.1359151005744934,0.07933445274829865,8.491847826086956e-05,0.00016983695652173913,0.0002547554347826087,0.00033967391304347825,0.0004245923913043478,0.0005095108695652174,0.000594429347826087,0.0006793478260869565,0.0007642663043478261,0.0008491847826086956,0.9999999999999998,-0.03020695745944979,0.13133438304066658,2.9622644612404034,1.0,-9.523184365348762e-05,0.15840318735087014,-0.006307592848315835,0.06365342088975012,-0.8731035590171814,1.8731035590171814,0.2591840796985472,0.8163129146474237,0.25918406220305834,0.06717637810007883,-127.1402587890625,119.33868408203125,-10.436832427978516,-17.026094436645508,-26.569738388061523,-2.979945421218872,-17.28352165222168,-15.2404203414917,-3.6245784759521484,2.6390373706817627,9.660609245300293,-11.245566368103027,-17.15635108947754,61.7393798828125,24.875755310058594,26.986282348632812,17.829702377319336,18.04474639892578,6.019348621368408,6.455193519592285,8.091413497924805,7.455079078674316,10.354257583618164,12.65610122680664,12.0316743850708,9.211216926574707,0.5027282238006592,1.4203723669052124,0.09001731872558594,-1.7931181192398071,-0.8470972180366516,0.18426233530044556,0.5680274367332458,0.1989922970533371,-0.1849500685930252,0.35414907336235046,-0.41303661465644836,-0.9105669856071472,-1.0216221809387207,0,Buka11_noise_0.008.wav
